"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36006100006001","14","4","360610006001"
"G36006100006002","13","4","360610006002"
"G36006100006003","14","4","360610006003"
"G36006100006004","12","4","360610006004"
"G36006100006005","14","4","360610006005"
"G36006100006006","12","4","360610006006"
"G36006100007000","PH","PH","360610007000"
"G36006100007001","2","1","360610007001"
"G36006100007002","2","1","360610007002"
"G36006100007003","3","1","360610007003"
"G36006100007004","2","1","360610007004"
"G36006100007005","2","1","360610007005"
"G36006100007006","1","1","360610007006"
"G36006100007007","9","3","360610007007"
"G36006100007008","GQ-PH","GQ-PH","360610007008"
"G36006100007009","PH","PH","360610007009"
"G36006100008000","PH","PH","360610008000"
"G36006100008001","28","6","360610008001"
"G36006100008002","26","6","360610008002"
"G36006100008003","26","6","360610008003"
"G36006100008004","26","6","360610008004"
"G36006100008005","27","6","360610008005"
"G36006100008006","27","6","360610008006"
"G36006100009000","PH","PH","360610009000"
"G36006100009001","2","1","360610009001"
"G36006100009002","PH","PH","360610009002"
"G36006100010010","PH","PH","360610010010"
"G36006100010011","8","3","360610010011"
"G36006100010020","PH","PH","360610010020"
"G36006100010021","4","2","360610010021"
"G36006100010022","4","2","360610010022"
"G36006100010023","GQ-PH","GQ-PH","360610010023"
"G36006100010024","GQ-PH","GQ-PH","360610010024"
"G36006100010025","4","2","360610010025"
"G36006100012001","11","3","360610012001"
"G36006100012002","7","2","360610012002"
"G36006100012003","7","2","360610012003"
"G36006100013001","3","1","360610013001"
"G36006100013002","5","2","360610013002"
"G36006100013003","3","1","360610013003"
"G36006100013004","4","2","360610013004"
"G36006100013005","GQ-PH","GQ-PH","360610013005"
"G36006100014011","7","2","360610014011"
"G36006100014012","5","2","360610014012"
"G36006100014021","4","2","360610014021"
"G36006100014022","4","2","360610014022"
"G36006100015010","PH","PH","360610015010"
"G36006100015011","4","2","360610015011"
"G36006100015012","8","3","360610015012"
"G36006100015013","2","1","360610015013"
"G36006100015020","PH","PH","360610015020"
"G36006100015021","GQ","GQ","360610015021"
"G36006100015022","1","1","360610015022"
"G36006100015023","2","1","360610015023"
"G36006100015024","1","1","360610015024"
"G36006100015025","1","1","360610015025"
"G36006100015026","PH","PH","360610015026"
"G36006100015027","PH","PH","360610015027"
"G36006100015028","PH","PH","360610015028"
"G36006100016001","13","4","360610016001"
"G36006100016002","9","3","360610016002"
"G36006100016003","10","3","360610016003"
"G36006100016004","8","3","360610016004"
"G36006100016005","4","2","360610016005"
"G36006100018001","8","3","360610018001"
"G36006100018002","7","2","360610018002"
"G36006100018003","9","3","360610018003"
"G36006100018004","9","3","360610018004"
"G36006100018005","10","3","360610018005"
"G36006100018006","9","3","360610018006"
"G36006100018007","9","3","360610018007"
"G36006100020000","PH","PH","360610020000"
"G36006100020001","5","2","360610020001"
"G36006100020002","4","2","360610020002"
"G36006100020003","4","2","360610020003"
"G36006100021001","1","1","360610021001"
"G36006100021002","1","1","360610021002"
"G36006100021003","1","1","360610021003"
"G36006100021004","1","1","360610021004"
"G36006100022011","4","2","360610022011"
"G36006100022012","4","2","360610022012"
"G36006100022013","5","2","360610022013"
"G36006100022014","4","2","360610022014"
"G36006100022021","3","1","360610022021"
"G36006100024000","PH","PH","360610024000"
"G36006100024001","5","2","360610024001"
"G36006100024002","GQ-PH","GQ-PH","360610024002"
"G36006100024003","5","2","360610024003"
"G36006100025000","PH","PH","360610025000"
"G36006100025001","4","2","360610025001"
"G36006100025002","5","2","360610025002"
"G36006100025003","4","2","360610025003"
"G36006100025004","4","2","360610025004"
"G36006100026011","17","5","360610026011"
"G36006100026012","11","3","360610026012"
"G36006100026021","13","4","360610026021"
"G36006100026022","5","2","360610026022"
"G36006100026023","18","5","360610026023"
"G36006100027001","7","2","360610027001"
"G36006100028001","15","4","360610028001"
"G36006100028002","20","5","360610028002"
"G36006100028003","24","6","360610028003"
"G36006100028004","24","6","360610028004"
"G36006100029011","GQ-PH","GQ-PH","360610029011"
"G36006100029012","GQ-PH","GQ-PH","360610029012"
"G36006100029013","GQ","GQ","360610029013"
"G36006100029021","7","2","360610029021"
"G36006100029022","7","2","360610029022"
"G36006100029023","5","2","360610029023"
"G36006100029024","PH","PH","360610029024"
"G36006100029025","8","3","360610029025"
"G36006100030011","3","1","360610030011"
"G36006100030012","3","1","360610030012"
"G36006100030013","3","1","360610030013"
"G36006100030014","3","1","360610030014"
"G36006100030021","4","2","360610030021"
"G36006100030022","9","3","360610030022"
"G36006100031001","GQ","GQ","360610031001"
"G36006100031002","PH","PH","360610031002"
"G36006100032001","4","2","360610032001"
"G36006100032002","4","2","360610032002"
"G36006100032003","93","10","360610032003"
"G36006100032004","4","2","360610032004"
"G36006100032005","3","1","360610032005"
"G36006100032006","12","4","360610032006"
"G36006100032007","4","2","360610032007"
"G36006100033001","1","1","360610033001"
"G36006100033002","1","1","360610033002"
"G36006100033003","1","1","360610033003"
"G36006100033004","1","1","360610033004"
"G36006100034001","4","2","360610034001"
"G36006100034002","4","2","360610034002"
"G36006100034003","3","1","360610034003"
"G36006100034004","4","2","360610034004"
"G36006100036011","2","1","360610036011"
"G36006100036012","13","4","360610036012"
"G36006100036013","1","1","360610036013"
"G36006100036021","6","2","360610036021"
"G36006100036022","5","2","360610036022"
"G36006100037000","PH","PH","360610037000"
"G36006100037001","1","1","360610037001"
"G36006100037002","1","1","360610037002"
"G36006100037003","2","1","360610037003"
"G36006100038001","4","2","360610038001"
"G36006100038002","4","2","360610038002"
"G36006100038003","1","1","360610038003"
"G36006100038004","4","2","360610038004"
"G36006100038005","3","1","360610038005"
"G36006100038006","3","1","360610038006"
"G36006100038007","4","2","360610038007"
"G36006100039000","PH","PH","360610039000"
"G36006100039001","1","1","360610039001"
"G36006100039002","1","1","360610039002"
"G36006100039003","1","1","360610039003"
"G36006100039004","1","1","360610039004"
"G36006100040011","7","2","360610040011"
"G36006100040012","6","2","360610040012"
"G36006100040013","6","2","360610040013"
"G36006100040021","7","2","360610040021"
"G36006100040022","4","2","360610040022"
"G36006100040023","GQ","GQ","360610040023"
"G36006100040024","GQ","GQ","360610040024"
"G36006100041001","6","2","360610041001"
"G36006100041002","8","3","360610041002"
"G36006100041003","8","3","360610041003"
"G36006100041004","8","3","360610041004"
"G36006100041005","8","3","360610041005"
"G36006100041006","8","3","360610041006"
"G36006100042001","2","1","360610042001"
"G36006100042002","GQ","GQ","360610042002"
"G36006100042003","GQ","GQ","360610042003"
"G36006100043001","4","2","360610043001"
"G36006100043002","4","2","360610043002"
"G36006100043003","2","1","360610043003"
"G36006100044000","PH","PH","360610044000"
"G36006100044001","3","1","360610044001"
"G36006100044002","GQ-PH","GQ-PH","360610044002"
"G36006100044003","3","1","360610044003"
"G36006100044004","3","1","360610044004"
"G36006100044005","3","1","360610044005"
"G36006100044006","3","1","360610044006"
"G36006100044007","3","1","360610044007"
"G36006100044008","3","1","360610044008"
"G36006100044009","3","1","360610044009"
"G36006100045001","1","1","360610045001"
"G36006100047001","1","1","360610047001"
"G36006100047002","1","1","360610047002"
"G36006100048001","4","2","360610048001"
"G36006100048002","5","2","360610048002"
"G36006100048003","5","2","360610048003"
"G36006100048004","6","2","360610048004"
"G36006100048005","10","3","360610048005"
"G36006100048006","5","2","360610048006"
"G36006100048007","PH","PH","360610048007"
"G36006100049001","1","1","360610049001"
"G36006100049002","1","1","360610049002"
"G36006100049003","7","2","360610049003"
"G36006100050001","4","2","360610050001"
"G36006100050002","2","1","360610050002"
"G36006100050003","3","1","360610050003"
"G36006100050004","4","2","360610050004"
"G36006100050005","4","2","360610050005"
"G36006100052001","1","1","360610052001"
"G36006100052002","2","1","360610052002"
"G36006100054001","1","1","360610054001"
"G36006100054002","5","2","360610054002"
"G36006100054003","2","1","360610054003"
"G36006100055011","2","1","360610055011"
"G36006100055012","3","1","360610055012"
"G36006100055013","3","1","360610055013"
"G36006100055021","1","1","360610055021"
"G36006100055022","1","1","360610055022"
"G36006100056001","2","1","360610056001"
"G36006100056002","2","1","360610056002"
"G36006100056003","1","1","360610056003"
"G36006100057001","3","1","360610057001"
"G36006100057002","1","1","360610057002"
"G36006100058001","1","1","360610058001"
"G36006100058002","1","1","360610058002"
"G36006100058003","1","1","360610058003"
"G36006100059001","1","1","360610059001"
"G36006100059002","2","1","360610059002"
"G36006100059003","GQ","GQ","360610059003"
"G36006100059004","1","1","360610059004"
"G36006100059005","3","1","360610059005"
"G36006100060000","PH","PH","360610060000"
"G36006100060001","2","1","360610060001"
"G36006100060002","3","1","360610060002"
"G36006100060003","3","1","360610060003"
"G36006100061001","1","1","360610061001"
"G36006100061002","GQ","GQ","360610061002"
"G36006100061003","4","2","360610061003"
"G36006100062000","PH","PH","360610062000"
"G36006100062001","GQ","GQ","360610062001"
"G36006100062002","3","1","360610062002"
"G36006100062003","PH","PH","360610062003"
"G36006100063001","1","1","360610063001"
"G36006100063002","4","2","360610063002"
"G36006100063003","2","1","360610063003"
"G36006100063004","2","1","360610063004"
"G36006100063005","1","1","360610063005"
"G36006100064001","5","2","360610064001"
"G36006100064002","3","1","360610064002"
"G36006100064003","4","2","360610064003"
"G36006100064004","4","2","360610064004"
"G36006100064005","2","1","360610064005"
"G36006100064006","11","3","360610064006"
"G36006100065001","GQ","GQ","360610065001"
"G36006100065002","3","1","360610065002"
"G36006100065003","3","1","360610065003"
"G36006100065004","3","1","360610065004"
"G36006100065005","3","1","360610065005"
"G36006100066001","14","4","360610066001"
"G36006100066002","8","3","360610066002"
"G36006100066003","9","3","360610066003"
"G36006100066004","2","1","360610066004"
"G36006100066005","5","2","360610066005"
"G36006100066006","10","3","360610066006"
"G36006100066007","8","3","360610066007"
"G36006100066008","8","3","360610066008"
"G36006100066009","8","3","360610066009"
"G36006100067001","1","1","360610067001"
"G36006100067002","2","1","360610067002"
"G36006100067003","3","1","360610067003"
"G36006100067004","4","2","360610067004"
"G36006100068001","4","2","360610068001"
"G36006100068002","5","2","360610068002"
"G36006100068003","4","2","360610068003"
"G36006100068004","GQ","GQ","360610068004"
"G36006100068005","7","2","360610068005"
"G36006100068006","6","2","360610068006"
"G36006100069000","PH","PH","360610069000"
"G36006100069001","2","1","360610069001"
"G36006100069002","1","1","360610069002"
"G36006100069003","PH","PH","360610069003"
"G36006100069004","PH","PH","360610069004"
"G36006100070011","3","1","360610070011"
"G36006100070012","3","1","360610070012"
"G36006100070013","3","1","360610070013"
"G36006100070014","2","1","360610070014"
"G36006100070021","2","1","360610070021"
"G36006100070022","2","1","360610070022"
"G36006100070023","2","1","360610070023"
"G36006100070024","2","1","360610070024"
"G36006100071001","GQ","GQ","360610071001"
"G36006100071002","2","1","360610071002"
"G36006100071003","2","1","360610071003"
"G36006100071004","2","1","360610071004"
"G36006100071005","2","1","360610071005"
"G36006100072001","4","2","360610072001"
"G36006100072002","14","4","360610072002"
"G36006100072003","2","1","360610072003"
"G36006100072004","4","2","360610072004"
"G36006100072005","6","2","360610072005"
"G36006100072006","4","2","360610072006"
"G36006100072007","4","2","360610072007"
"G36006100073001","8","3","360610073001"
"G36006100073002","6","2","360610073002"
"G36006100073003","7","2","360610073003"
"G36006100073004","5","2","360610073004"
"G36006100073005","8","3","360610073005"
"G36006100073006","12","4","360610073006"
"G36006100074001","GQ","GQ","360610074001"
"G36006100074002","3","1","360610074002"
"G36006100074003","1","1","360610074003"
"G36006100074004","4","2","360610074004"
"G36006100074005","4","2","360610074005"
